timestep,run,funding_pool,token_supply,collateral_pool,simulation,sentiment,substep,subset,token_price
167,1,3770869.1508315518,59448444.741559215,1611554.7482954229,2,0.45021744222401616,2,0,0.05421688507752726
168,1,3787521.576420802,58641455.813084625,1568099.2831683657,2,0.44624685398872205,2,0,0.053480912485070906
169,1,3804657.246601476,57480933.237088814,1506647.6223192955,2,0.4422762657534279,2,0,0.05242251778010977
170,1,3809914.009197921,57283908.67978863,1496336.8002459311,2,0.44968115967718036,2,0,0.05224283170376189
171,1,3819390.8218105366,56757766.156043254,1468975.8573365808,2,0.44568115967718025,2,0,0.05176299057640669
172,1,3828626.3597387127,56243219.97150328,1442462.137366035,2,0.4416811596771803,2,0,0.051293725291577774
173,1,3835026.4692171793,56016336.32281248,1430847.902917807,2,0.49740915083085113,2,0,0.051086807772364025
174,1,3841682.2583568455,55812553.26521198,1420456.2135489527,2,0.4932662936879942,2,0,0.05090095795471606
175,1,3762395.960066596,55654902.49100221,1412442.971416769,2,0.5033410194879968,2,0,0.050757180704615205
176,1,3774741.3382926057,55655069.83614835,1412451.4653973617,2,0.5337386567960399,2,0,0.050757333323116764
177,1,3777413.659430208,56443326.36939327,1452744.5993481197,2,0.5294529425103258,2,0,0.05147622200153955
178,1,3625545.054966409,56620100.800865486,1461858.5288364375,2,0.5686594710336893,2,0,0.05163743999601258
179,1,3293440.511432522,57046457.80095049,1483957.4045105618,2,0.5636856359577183,2,0,0.052026276887811834
180,1,3308690.939572955,56508047.828560986,1456078.1256685783,2,0.5631607126896924,2,0,0.05153524786721191
181,1,3309768.2318199296,56823640.59123896,1472387.693886512,2,0.5588960068073394,2,0,0.05182306795434448
182,1,3246956.1208177977,57276222.93425204,1495935.3020715292,2,0.5437927811457589,2,0,0.0522358223163119
183,1,3253535.141108893,57260066.74363836,1495091.4891953703,2,0.5395280752634058,2,0,0.052221087896705126
184,1,3176443.7601119247,57157467.37783523,1489738.4388302907,2,0.5152453755789088,2,0,0.05212751744168384
185,1,3184139.435658449,56773821.26258206,1469807.0352063423,2,0.49662080962614213,2,0,0.05177763280750131
186,1,3187387.8446979783,57233906.07791925,1493725.6628483376,2,0.49262080962614213,2,0,0.05219722941204653
187,1,3192136.0182236815,57069404.19833618,1485151.4602350418,2,0.4886208096261422,2,0,0.05204720396496939
188,1,3204862.255577663,56357313.730133206,1448320.3671960193,2,0.48467129187009156,2,0,0.05139777861419358
189,1,3012366.4114483045,56370430.88249247,1448994.6381481066,2,0.495099863298663,2,0,0.05140974143584683
190,1,3021027.934857259,56406282.893811814,1450838.3669061682,2,0.5613502196805256,2,0,0.05144243841195697
191,1,3023575.7120977743,56985423.69431932,1480783.7258502948,2,0.5355434124958212,2,0,0.051970613881665635
192,1,3040770.9876316334,56337131.56307738,1447283.2343792585,2,0.531400555352964,2,0,0.05137937251060857
193,1,2891709.022952105,56942325.58279015,1478544.7375314063,2,0.535924040547489,2,0,0.051931308473929676
194,1,2892304.8834936055,57736235.25899155,1520060.9187286824,2,0.5317811834046317,2,0,0.05265535280954973
195,1,2894704.3163564797,58566080.20983068,1564070.7178782134,2,0.5085096496479934,2,0,0.0534121700572911
196,1,2828974.5542572094,59114649.44445408,1593508.2141433673,2,0.49228216315852485,2,0,0.053912464308552684
197,1,2841441.5880980077,58731798.08458627,1572934.5920246867,2,0.48799644887281063,2,0,0.053563304489991144
198,1,2842989.217221685,59129400.56571523,1594303.5826652772,2,0.4837107345870963,2,0,0.05392591730719137
199,1,2849107.430157947,59265950.46769221,1601675.663891788,2,0.48740285059797167,2,0,0.054050450596077534
200,1,2853446.5865983106,59165242.61593297,1596236.9839019654,2,0.5395612577986414,2,0,0.05395860519879301
201,1,2877336.0096375216,58053528.52312698,1536814.0152211466,2,0.5349779244653079,2,0,0.052944723751250394
202,1,2887196.1066213716,58057678.093307644,1537033.7209198675,2,0.5303945911319747,2,0,0.05294850815251747
203,1,2888476.2914248263,58478660.85322138,1559404.9451481171,2,0.5259069886235865,2,0,0.053332443746006715
204,1,2795238.710524725,58513794.49630874,1561279.2710646957,2,0.535351433068031,2,0,0.05336448557145569
205,1,2799803.5384368077,59422315.42920004,1610138.409699416,2,0.5309069886235865,2,0,0.054193055187082007
206,1,2802873.12895782,60087020.50607419,1646362.2840295725,2,0.5264625441791422,2,0,0.054799265137905846
207,1,2816114.5867732987,59287846.02032015,1602859.3469903315,2,0.5220180997346977,2,0,0.054070419304522284
208,1,2818529.6485052295,59346714.79267528,1606043.9864754581,2,0.5175736552902531,2,0,0.0541241075293246
209,1,2820358.012041881,59755009.01130093,1628218.563633662,2,0.5131292108458089,2,0,0.05449647119376157
210,1,2840833.43257857,58640824.89458423,1568065.5412527751,2,0.5086847664013642,2,0,0.05348033708842297
211,1,2805735.0196197485,58401396.04171729,1555286.946182283,2,0.5181292108458089,2,0,0.053261978363370294
212,1,2819076.438088187,57727571.630922355,1519604.7665626814,2,0.5136847664013644,2,0,0.05264745159481781
213,1,2768596.5121104983,57823790.10466389,1524674.6456395783,2,0.5124347664013643,2,0,0.052735202686639615
214,1,2774260.765138473,57742442.49834893,1520387.7806765856,2,0.4831269288206383,2,0,0.05266101380176493
215,1,2778945.58601406,57809601.33809882,1523926.4899611522,2,0.45780249348668733,2,0,0.052722262554570645
216,1,2781357.0309918253,57813566.31384624,1524135.5396223085,2,0.4534969379311317,2,0,0.05272587860601435
217,1,2668907.4480276965,57355654.60308709,1500087.3576878093,2,0.46308027126446505,2,0,0.05230826386931582
218,1,2678742.2297938634,56906991.890171975,1476710.3819417597,2,0.5048343000139838,2,0,0.051899084203633414
219,1,2682584.4400329413,56912172.90019909,1476979.2838577414,2,0.505309480096841,2,0,0.05190380927636571
220,1,2610804.8109299033,56026945.07699449,1431389.9216241396,2,0.5147539245412853,2,0,0.051096482938952525
221,1,2613398.1821501763,56094802.168873206,1434859.2800485916,2,0.48384620099578446,2,0,0.051158368496565965
222,1,2617701.872968577,56076775.05982438,1433937.1907500373,2,0.4794017565513402,2,0,0.051141927802384156
223,1,2549343.7945091403,55869009.92952525,1423331.3652766936,2,0.4709225688380545,2,0,0.05095244634090076
224,1,2553368.7776550185,55943774.64472886,1427143.3593435239,2,0.46663685455234033,2,0,0.05102063163977057
225,1,2439486.235894316,56080681.127354875,1434136.9615310188,2,0.4766368545523402,2,0,0.05114549012962967
226,1,2441138.9611817156,56505952.838058226,1455970.1618151127,2,0.47235114026662595,2,0,0.05153333723927504
227,1,2445739.820410304,56597820.22886626,1460708.2435056407,2,0.47057459055679307,2,0,0.051617120150526365
228,1,2395628.123504824,56617110.674152575,1461704.130424743,2,0.4568041991790982,2,0,0.051634713005305484
229,1,2284523.0559940385,56545893.89866107,1458029.185411033,2,0.4801375325124315,2,0,0.05156976342169232
230,1,2287284.4153878773,56681919.463044606,1465052.4289176723,2,0.5801664595847076,2,0,0.051693818515544616
231,1,2291198.5497969575,56644734.51246269,1463130.8273502295,2,0.5754099345709257,2,0,0.051659905900991336
232,1,2293056.5105478903,57126434.174149424,1488121.1941183428,2,0.5706877123487035,2,0,0.05209921521031117
233,1,2294215.8282986004,57580092.6806959,1511850.293670308,2,0.5659654901264811,2,0,0.05251295103167369
234,1,2295053.387782052,58101773.139036834,1539369.374440681,2,0.5612432679042589,2,0,0.05298872276262512
235,1,2227969.368571784,58528192.72882946,1562047.7198690833,2,0.5435361519273281,2,0,0.0533776167361361
236,1,2208541.0394571787,58731276.38331631,1572906.6481048213,2,0.5468778262109216,2,0,0.053562828699280036
237,1,2210884.7777332272,59178666.819927655,1596961.4174006956,2,0.6404482187355784,2,0,0.05397084805103921
238,1,2222465.771695456,58732349.392673284,1572964.122046216,2,0.6354482187355786,2,0,0.05356380728207134
239,1,2179100.911065055,59469683.947100006,1612706.4775643563,2,0.6443371076244673,2,0,0.054236255198494246
240,1,2129208.430695627,60869098.832962215,1689498.5119350334,2,0.6989303371092336,2,0,0.05551251930216275
241,1,2131544.1697334074,61845495.884027794,1744135.4994527115,2,0.6754011060013737,2,0,0.05640299182735315
242,1,2132226.73985223,62741683.61916971,1795049.405821872,2,0.6704011060013737,2,0,0.05722031358665751
243,1,2133884.693350613,63737392.0189549,1852476.2463526856,2,0.6484651931338787,2,0,0.05812839803052427
244,1,2067978.6176368156,63943326.861410126,1864466.247385504,2,0.6504847025360411,2,0,0.05831621027246586
245,1,2069525.246937971,65425266.74495035,1951888.8059554445,2,0.6456235914249301,2,0,0.059667737040020395
246,1,2070599.7804596783,66313730.22738384,2005261.3622700826,2,0.7089054360854186,2,0,0.06047801429339659
247,1,2072473.5347266153,67020023.12960574,2048204.0295476513,2,0.7040443249743076,2,0,0.061122152273411195
248,1,2012514.9257398518,67695709.97223243,2089711.6512966068,2,0.6775073532704726,2,0,0.0617383775767702
249,1,2013868.989330343,68638140.78706063,2148300.8082447615,2,0.6726462421593613,2,0,0.06259787294966329
250,1,2014608.5310039816,69526293.36240265,2204256.9693142073,2,0.6677851310482503,2,0,0.06340786665627687
251,1,2007702.8102440299,70242494.28652255,2249903.6439497215,2,0.6760265061443599,2,0,0.06406104073617475
252,1,2008665.3359798552,70743844.98450954,2282135.3079827162,2,0.6711653950332489,2,0,0.06451827175869293
253,1,2010555.6736258273,71248915.32901566,2314837.8973198403,2,0.6428006280338805,2,0,0.06497889509279695
254,1,1958349.2710722543,71744279.58600745,2347138.015109094,2,0.6881587509875876,2,0,0.06543066649084772
255,1,1960815.7796435226,72455938.30676942,2393933.2640208895,2,0.6558104161187817,2,0,0.06607969808865836
256,1,1780481.6425794163,73339882.96747895,2452700.3590157265,2,0.6630044109646472,2,0,0.06688585418395952
257,1,1783156.3245152622,73698595.27067971,2476751.81329665,2,0.6503813686419125,2,0,0.06721299922203543
258,1,1791355.8901471684,73763243.86834751,2481098.945263187,2,0.6530044109646471,2,0,0.06727195863813817
259,1,1827670.2447780531,72684353.28461261,2409050.647824697,2,0.6333272884044641,2,0,0.06628801217757267
260,1,1727239.521195121,73461820.99808232,2460863.0685488605,2,0.6988363002150034,2,0,0.06699706146987834
261,1,1729016.3639657544,74635405.9093368,2540117.857374162,2,0.693836300215003,2,0,0.06806736900338599
262,1,1736944.1860321532,74822611.8398436,2552876.453500688,2,0.6888363002150031,2,0,0.06823810050804087
263,1,1651634.9653088925,75823125.63693283,2621606.082436781,2,0.6841592448542461,2,0,0.06915056746644635
264,1,1652808.3212837325,76458846.69865261,2665750.8426953233,2,0.679159244854246,2,0,0.06973034404251091
265,1,1662329.047676084,77339059.72168554,2727481.6963775633,2,0.7112822015618009,2,0,0.0705330968903101
266,1,1664161.279602133,78071427.13854,2779382.419001589,2,0.693608840622194,2,0,0.07120101478533228
267,1,1670565.5499766096,78398973.49368602,2802752.9744864563,2,0.6886088406221941,2,0,0.07149973652938658
268,1,1619623.4126930437,78866103.63441592,2836252.1603156053,2,0.6963904593242167,2,0,0.07192575845925041
269,1,1552767.702669519,79456478.11068061,2878874.227175095,2,0.7052793482131057,2,0,0.07246417902300943
270,1,1501478.116728676,80008526.12693676,2919016.9024045477,2,0.6858080474219177,2,0,0.07296764591747158
271,1,1513855.343181192,79725375.127809,2898392.600060593,2,0.6650770950508895,2,0,0.07270941266602093
272,1,1518177.9301684152,80038539.3959263,2921207.31075139,2,0.6600770950508892,2,0,0.07299501797005732
273,1,1524298.0316248615,80345449.1354618,2943653.1449037283,2,0.6550770950508892,2,0,0.07327491915418263
274,1,1446522.289317864,80873833.40946844,2982497.770250349,2,0.6639659839397782,2,0,0.07375680475413617
275,1,1448786.5931068826,80319016.61156027,2941716.622448549,2,0.6384500259994106,2,0,0.07325081273530307
276,1,1429087.7551865927,81177797.1890302,3004959.298971358,2,0.7101794195864701,2,0,0.07403401922754878
277,1,1448391.4423590773,80681594.04823421,2968335.6611109683,2,0.7051794195864699,2,0,0.07358148276883067
278,1,1479233.9063743944,79539737.54054861,2884910.7144532693,2,0.6749520575072443,2,0,0.07254011148786024
279,1,1486411.2616729222,80019601.92552884,2919825.1332933996,2,0.6699520575072441,2,0,0.07297774702780371
280,1,1529055.4865312423,78061765.47034772,2778694.540988315,2,0.6412162075335998,2,0,0.07119220335962861
281,1,1532199.68565035,78195159.24928293,2788199.2520292513,2,0.6363550964224886,2,0,0.0713138582694253
282,1,1533943.9424445818,78360080.16144907,2799972.801264766,2,0.6314939853113771,2,0,0.07146426587353781
283,1,1553954.1833784473,77594176.47702469,2745505.5497062397,2,0.6266328742002663,2,0,0.0707657629569449
284,1,1554777.0908575538,78157833.26691183,2785538.027523947,2,0.6217717630891552,2,0,0.07127981703410927
285,1,1544422.632836644,77563065.6754825,2743304.4114522976,2,0.6203828742002665,2,0,0.0707373899564532
286,1,1566126.9826863287,76706254.0589656,2683030.554942187,2,0.615521763089155,2,0,0.06995597915339964
287,1,1568056.3540652483,77402197.61242536,2731936.825134649,2,0.635282251465248,2,0,0.07059067854414748
288,1,1607092.4199190573,75728359.25765504,2615057.028709679,2,0.6304211403541368,2,0,0.06906414068241772
289,1,1616001.9292115099,75816713.27874866,2621162.682979476,2,0.624749844587461,2,0,0.06914471940619417
290,1,1606202.9453282398,76364429.89384131,2659171.191432262,2,0.6409312116017024,2,0,0.06964423606982811
291,1,1611616.729103196,76660260.04172777,2679813.963074426,2,0.6360627905490711,2,0,0.06991403268435947
292,1,1641906.8466036527,75508852.96090214,2599918.9863654696,2,0.6710269735015759,2,0,0.06886395129619267
293,1,1650465.5293207583,75616589.9365637,2607343.4731095047,2,0.6660269735015758,2,0,0.06896220724306289
294,1,1656859.4123154148,75889155.44295536,2626174.069119888,2,0.6610269735015759,2,0,0.06921078654232593
295,1,1615112.2664356823,76885820.38815424,2695606.996591742,2,0.7001481091540923,2,0,0.07011974335405682
296,1,1626164.1523397383,77181863.51140946,2716405.4288830366,2,0.695148109154092,2,0,0.07038973420177869
297,1,1641198.999179413,77278982.05895989,2723245.8786211153,2,0.6901481091540919,2,0,0.07047830615945275
298,1,1647534.930074222,77790216.29167081,2759395.98154208,2,0.6851481091540923,2,0,0.07094455094959122
299,1,1527387.6154680478,78395006.90921547,2802469.371916487,2,0.6854951371683984,2,0,0.07149611901079
300,1,1529256.8205251629,78704561.96723151,2824645.0530032767,2,0.680495137168398,2,0,0.07177843272107434
301,1,1534600.3504814017,79308222.52059484,2868141.03028843,2,0.6754951371683984,2,0,0.07232897016557466
302,1,1545599.4456584938,79212369.01770467,2861212.234809833,2,0.646552903830162,2,0,0.07224155192657668
303,1,1561886.4379984445,78978448.54121423,2844338.4082842665,2,0.6395721879476499,2,0,0.0720282168318354
304,1,1544059.365746614,79103131.77662134,2853326.2083214354,2,0.6326288228704434,2,0,0.07214192774007781
305,1,1545240.3598882565,79426809.08215928,2876724.6867747437,2,0.6276288228704434,2,0,0.07243712091717175
306,1,1525968.9471805668,79263848.11725315,2864932.373295394,2,0.6300322984326565,2,0,0.07228850078177801
307,1,1538112.5525593166,79749890.64978768,2900175.3833253086,2,0.6732381902978953,2,0,0.0727317707822595
308,1,1541545.6784862583,80060135.29490057,2922783.9164552987,2,0.6682381902978951,2,0,0.07301471339485646
309,1,1543003.8903697603,80814909.28619438,2978153.298447747,2,0.6498499435092653,2,0,0.07370306604938563
310,1,1553110.1436893097,80844958.83491991,2980368.454078259,2,0.6779999179638495,2,0,0.07373047118903171
311,1,1510084.1062297905,80272664.04665686,2938322.2391387485,2,0.7004184272381265,2,0,0.07320853927137408
312,1,1511753.7893079724,81346532.15271083,3017464.4094922487,2,0.6954184272381266,2,0,0.0741879052404496
313,1,1513275.4190528844,82039993.99984369,3069130.1764408406,2,0.6904184272381269,2,0,0.07482034131905685
314,1,1516164.2824861798,82727568.4972081,3120790.3125944934,2,0.6854184272381267,2,0,0.07544740814423462
315,1,1526416.9381697048,82603395.32161295,3111428.7993760393,2,0.6689493418733096,2,0,0.07533416240971252
316,1,1528955.710752833,82973109.84752886,3139343.263512434,2,0.6639493418733096,2,0,0.07567134145704028
317,1,1542296.1396689618,82831421.1931056,3128630.6474543884,2,0.6589493418733096,2,0,0.07554212163426692
318,1,1544798.7621615105,83375658.219336,3169878.5312842606,2,0.6539493418733093,2,0,0.07603846491850833
319,1,1540418.4985752073,83650593.0745961,3190818.6242330982,2,0.6506160085399761,2,0,0.07628920506009226
320,1,1547915.989951792,83752544.48503122,3198601.155986591,2,0.6121861984478179,2,0,0.07638218458087001
321,1,1545832.3795308515,83413327.14444102,3172743.4655634756,2,0.6177323435645197,2,0,0.07607281891704086
322,1,1546291.3389761231,83752754.23769787,3198617.177373553,2,0.6127323435645199,2,0,0.07638237587496141
323,1,1503641.48637954,84018945.57432784,3218981.815214586,2,0.6251567070276273,2,0,0.07662514194175157
324,1,1520988.72883779,83792923.08239725,3201686.104938989,2,0.6201567070276273,2,0,0.07641900979610487
325,1,1537158.9555745823,83805301.84143277,3202632.1473214193,2,0.615156707027627,2,0,0.07643029920424581
326,1,1538527.1288366322,84168733.74036686,3230469.585721882,2,0.6101567070276273,2,0,0.07676174850596729
327,1,1493251.2630495927,84650323.74758884,3267543.036145336,2,0.6186702205411407,2,0,0.07720095781059332
